session_id,frame_index,header_timestamp_ns,return_count
20260730_indoor_ball_5m_front_static_run01,121,1785426886472919040,6
20260730_indoor_ball_5m_front_static_run01,122,1785426886572656128,3
20260730_indoor_ball_5m_front_static_run01,123,1785426886672818944,4
20260730_indoor_ball_5m_front_static_run01,124,1785426886775208960,5
20260730_indoor_ball_5m_front_static_run01,125,1785426886873177856,4
20260730_indoor_ball_5m_front_static_run01,126,1785426886973352448,4
20260730_indoor_ball_5m_front_static_run01,127,1785426887073603584,5
20260730_indoor_ball_5m_front_static_run01,128,1785426887174040320,2
20260730_indoor_ball_5m_front_static_run01,129,1785426887275919360,4
20260730_indoor_ball_5m_front_static_run01,130,1785426887375665920,4
20260730_indoor_ball_5m_front_static_run01,131,1785426887475226112,4
20260730_indoor_ball_5m_front_static_run01,132,1785426887576204288,4
20260730_indoor_ball_5m_front_static_run01,133,1785426887677549312,3
20260730_indoor_ball_5m_front_static_run01,134,1785426887776273408,4
20260730_indoor_ball_5m_front_static_run01,135,1785426887875767552,2
20260730_indoor_ball_5m_front_static_run01,136,1785426887976120320,1
20260730_indoor_ball_5m_front_static_run01,137,1785426888076556288,6
20260730_indoor_ball_5m_front_static_run01,138,1785426888177385984,5
20260730_indoor_ball_5m_front_static_run01,139,1785426888277560576,1
20260730_indoor_ball_5m_front_static_run01,140,1785426888376759296,7
20260730_indoor_ball_5m_front_static_run01,141,1785426888475851776,6
20260730_indoor_ball_5m_front_static_run01,142,1785426888576188160,2
20260730_indoor_ball_5m_front_static_run01,143,1785426888678116608,7
20260730_indoor_no_ball_5m_paired_static_run01,0,1785427027047593472,0
20260730_indoor_no_ball_5m_paired_static_run01,1,1785427027148565504,0
20260730_indoor_no_ball_5m_paired_static_run01,2,1785427027248090112,0
20260730_indoor_no_ball_5m_paired_static_run01,3,1785427027347680256,0
20260730_indoor_no_ball_5m_paired_static_run01,4,1785427027451347456,0
20260730_indoor_no_ball_5m_paired_static_run01,5,1785427027551198464,0
20260730_indoor_no_ball_5m_paired_static_run01,6,1785427027650088704,0
20260730_indoor_no_ball_5m_paired_static_run01,7,1785427027749672704,0
20260730_indoor_no_ball_5m_paired_static_run01,8,1785427027851801856,0
20260730_indoor_no_ball_5m_paired_static_run01,9,1785427027950748928,0
20260730_indoor_no_ball_5m_paired_static_run01,10,1785427028049785600,0
20260730_indoor_no_ball_5m_paired_static_run01,11,1785427028150335488,0
20260730_indoor_no_ball_5m_paired_static_run01,12,1785427028249376768,0
20260730_indoor_no_ball_5m_paired_static_run01,13,1785427028349247488,0
20260730_indoor_no_ball_5m_paired_static_run01,14,1785427028449602560,0
20260730_indoor_no_ball_5m_paired_static_run01,15,1785427028550078208,0
20260730_indoor_no_ball_5m_paired_static_run01,16,1785427028650017792,0
20260730_indoor_no_ball_5m_paired_static_run01,17,1785427028751873024,0
20260730_indoor_no_ball_5m_paired_static_run01,18,1785427028851432192,0
20260730_indoor_no_ball_5m_paired_static_run01,19,1785427028951160832,0
20260730_indoor_no_ball_5m_paired_static_run01,20,1785427029051092480,1
20260730_indoor_no_ball_5m_paired_static_run01,21,1785427029154362624,0
20260730_indoor_no_ball_5m_paired_static_run01,22,1785427029252660480,0
20260730_indoor_no_ball_5m_paired_static_run01,23,1785427029352222720,2
20260730_indoor_no_ball_5m_paired_static_run01,24,1785427029452951552,0
20260730_indoor_no_ball_5m_paired_static_run01,25,1785427029551923456,0
20260730_indoor_no_ball_5m_paired_static_run01,26,1785427029653057536,0
20260730_indoor_no_ball_5m_paired_static_run01,27,1785427029751947264,0
20260730_indoor_no_ball_5m_paired_static_run01,28,1785427029852798208,0
20260730_indoor_no_ball_5m_paired_static_run01,29,1785427029953949184,1
20260730_indoor_no_ball_5m_paired_static_run01,30,1785427030054397696,0
20260730_indoor_no_ball_5m_paired_static_run01,31,1785427030152729088,0
20260730_indoor_no_ball_5m_paired_static_run01,32,1785427030254676480,0
20260730_indoor_no_ball_5m_paired_static_run01,33,1785427030353029632,0
20260730_indoor_no_ball_5m_paired_static_run01,34,1785427030452859648,0
20260730_indoor_no_ball_5m_paired_static_run01,35,1785427030556162048,0
20260730_indoor_no_ball_5m_paired_static_run01,36,1785427030656927488,0
20260730_indoor_no_ball_5m_paired_static_run01,37,1785427030756929536,0
20260730_indoor_no_ball_5m_paired_static_run01,38,1785427030853592832,0
20260730_indoor_no_ball_5m_paired_static_run01,39,1785427030954831872,0
20260730_indoor_no_ball_5m_paired_static_run01,40,1785427031053899264,0
20260730_indoor_no_ball_5m_paired_static_run01,41,1785427031156624896,0
20260730_indoor_no_ball_5m_paired_static_run01,42,1785427031255730688,0
20260730_indoor_no_ball_5m_paired_static_run01,43,1785427031355214336,0
20260730_indoor_no_ball_5m_paired_static_run01,44,1785427031456957184,1
20260730_indoor_no_ball_5m_paired_static_run01,45,1785427031554946560,0
20260730_indoor_no_ball_5m_paired_static_run01,46,1785427031657096704,0
20260730_indoor_no_ball_5m_paired_static_run01,47,1785427031755672832,0
20260730_indoor_no_ball_5m_paired_static_run01,48,1785427031856846336,0
20260730_indoor_no_ball_5m_paired_static_run01,49,1785427031957133824,0
20260730_indoor_no_ball_5m_paired_static_run01,50,1785427032059459840,0
20260730_indoor_no_ball_5m_paired_static_run01,51,1785427032157017600,0
20260730_indoor_no_ball_5m_paired_static_run01,52,1785427032258918656,0
20260730_indoor_no_ball_5m_paired_static_run01,53,1785427032357403648,0
20260730_indoor_no_ball_5m_paired_static_run01,54,1785427032457063168,0
20260730_indoor_no_ball_5m_paired_static_run01,55,1785427032560354816,0
20260730_indoor_no_ball_5m_paired_static_run01,56,1785427032657513984,0
20260730_indoor_no_ball_5m_paired_static_run01,57,1785427032758718976,0
20260730_indoor_no_ball_5m_paired_static_run01,58,1785427032860783104,0
20260730_indoor_no_ball_5m_paired_static_run01,59,1785427032957409024,0
20260730_indoor_no_ball_5m_paired_static_run01,60,1785427033058143488,0
20260730_indoor_no_ball_5m_paired_static_run01,61,1785427033159509760,0
20260730_indoor_no_ball_5m_paired_static_run01,62,1785427033260872704,0
20260730_indoor_no_ball_5m_paired_static_run01,63,1785427033360943104,0
20260730_indoor_no_ball_5m_paired_static_run01,64,1785427033459213056,0
20260730_indoor_no_ball_5m_paired_static_run01,65,1785427033562224128,0
20260730_indoor_no_ball_5m_paired_static_run01,66,1785427033659953152,0
20260730_indoor_no_ball_5m_paired_static_run01,67,1785427033759941120,0
20260730_indoor_no_ball_5m_paired_static_run01,68,1785427033860014336,0
20260730_indoor_no_ball_5m_paired_static_run01,69,1785427033963549184,1
20260730_indoor_no_ball_5m_paired_static_run01,70,1785427034060941824,0
20260730_indoor_no_ball_5m_paired_static_run01,71,1785427034162065664,0
20260730_indoor_no_ball_5m_paired_static_run01,72,1785427034260033024,0
20260730_indoor_no_ball_5m_paired_static_run01,73,1785427034362071296,0
20260730_indoor_no_ball_5m_paired_static_run01,74,1785427034461894656,0
20260730_indoor_no_ball_5m_paired_static_run01,75,1785427034561048320,0
20260730_indoor_no_ball_5m_paired_static_run01,76,1785427034663379200,0
20260730_indoor_no_ball_5m_paired_static_run01,77,1785427034761994240,0
20260730_indoor_no_ball_5m_paired_static_run01,78,1785427034862163456,2
20260730_indoor_no_ball_5m_paired_static_run01,79,1785427034962146560,0
20260730_indoor_no_ball_5m_paired_static_run01,80,1785427035065605632,0
20260730_indoor_no_ball_5m_paired_static_run01,81,1785427035164135424,1
20260730_indoor_no_ball_5m_paired_static_run01,82,1785427035263896832,0
20260730_indoor_no_ball_5m_paired_static_run01,83,1785427035365531392,0
20260730_indoor_no_ball_5m_paired_static_run01,84,1785427035463872512,0
20260730_indoor_no_ball_5m_paired_static_run01,85,1785427035564556544,2
20260730_indoor_no_ball_5m_paired_static_run01,86,1785427035662842880,0
20260730_indoor_no_ball_5m_paired_static_run01,87,1785427035763416064,0
20260730_indoor_no_ball_5m_paired_static_run01,88,1785427035863842560,1
20260730_indoor_no_ball_5m_paired_static_run01,89,1785427035963646464,0
20260730_indoor_no_ball_5m_paired_static_run01,90,1785427036066336256,0
20260730_indoor_no_ball_5m_paired_static_run01,91,1785427036165961728,0
20260730_indoor_no_ball_5m_paired_static_run01,92,1785427036267287296,0
20260730_indoor_no_ball_5m_paired_static_run01,93,1785427036364258560,0
20260730_indoor_no_ball_5m_paired_static_run01,94,1785427036464813568,0
20260730_indoor_no_ball_5m_paired_static_run01,95,1785427036565147904,0
20260730_indoor_no_ball_5m_paired_static_run01,96,1785427036665600256,0
20260730_indoor_no_ball_5m_paired_static_run01,97,1785427036767722752,1
20260730_indoor_no_ball_5m_paired_static_run01,98,1785427036866674944,0
20260730_indoor_no_ball_5m_paired_static_run01,99,1785427036965371904,0
20260730_indoor_no_ball_5m_paired_static_run01,100,1785427037067522816,0
20260730_indoor_no_ball_5m_paired_static_run01,101,1785427037168160000,0
20260730_indoor_no_ball_5m_paired_static_run01,102,1785427037268244480,0
20260730_indoor_no_ball_5m_paired_static_run01,103,1785427037368098560,0
20260730_indoor_no_ball_5m_paired_static_run01,104,1785427037469272576,0
20260730_indoor_no_ball_5m_paired_static_run01,105,1785427037567580416,0
20260730_indoor_no_ball_5m_paired_static_run01,106,1785427037667308032,0
20260730_indoor_no_ball_5m_paired_static_run01,107,1785427037767951872,0
20260730_indoor_no_ball_5m_paired_static_run01,108,1785427037869235712,0
20260730_indoor_no_ball_5m_paired_static_run01,109,1785427037968506880,0
20260730_indoor_no_ball_5m_paired_static_run01,110,1785427038069677312,0
20260730_indoor_no_ball_5m_paired_static_run01,111,1785427038170289152,0
20260730_indoor_no_ball_5m_paired_static_run01,112,1785427038269902592,0
20260730_indoor_no_ball_5m_paired_static_run01,113,1785427038369457152,0
20260730_indoor_no_ball_5m_paired_static_run01,114,1785427038469381120,0
20260730_indoor_no_ball_5m_paired_static_run01,115,1785427038572537344,0
20260730_indoor_no_ball_5m_paired_static_run01,116,1785427038671700736,0
20260730_indoor_no_ball_5m_paired_static_run01,117,1785427038769316352,0
20260730_indoor_no_ball_5m_paired_static_run01,118,1785427038869879296,2
20260730_indoor_no_ball_5m_paired_static_run01,119,1785427038973085952,0
20260730_indoor_no_ball_5m_paired_static_run01,120,1785427039072872704,0
20260730_indoor_no_ball_5m_paired_static_run01,121,1785427039171390976,1
20260730_indoor_no_ball_5m_paired_static_run01,122,1785427039272643584,0
20260730_indoor_no_ball_5m_paired_static_run01,123,1785427039371707392,0
20260730_indoor_no_ball_5m_paired_static_run01,124,1785427039471880960,1
20260730_indoor_no_ball_5m_paired_static_run01,125,1785427039571874048,0
20260730_indoor_no_ball_5m_paired_static_run01,126,1785427039674391552,0
20260730_indoor_no_ball_5m_paired_static_run01,127,1785427039772973568,1
20260730_indoor_no_ball_5m_paired_static_run01,128,1785427039873253632,0
20260730_indoor_no_ball_5m_paired_static_run01,129,1785427039973944064,0
20260730_indoor_no_ball_5m_paired_static_run01,130,1785427040074649344,0
20260730_indoor_no_ball_5m_paired_static_run01,131,1785427040174482176,0
20260730_indoor_no_ball_5m_paired_static_run01,132,1785427040274371584,0
20260730_indoor_no_ball_5m_paired_static_run01,133,1785427040373119232,0
20260730_indoor_no_ball_5m_paired_static_run01,134,1785427040473617664,0
20260730_indoor_no_ball_5m_paired_static_run01,135,1785427040575717632,0
20260730_indoor_no_ball_5m_paired_static_run01,136,1785427040675064576,0
20260730_indoor_no_ball_5m_paired_static_run01,137,1785427040774964224,0
20260730_indoor_no_ball_5m_paired_static_run01,138,1785427040874881024,0
20260730_indoor_no_ball_5m_paired_static_run01,139,1785427040977950208,0
20260730_indoor_no_ball_5m_paired_static_run01,140,1785427041077329408,0
20260730_indoor_no_ball_5m_paired_static_run01,141,1785427041176217344,0
20260730_indoor_no_ball_5m_paired_static_run01,142,1785427041277470208,0
20260730_indoor_no_ball_5m_paired_static_run01,143,1785427041377731072,0
